"intProjectID","intProjectNo","strDescription","strLegal","strFileNo","datStartDate","datComplDate","bolCancelled","curSSAFees","curSSADisbursements","curPrice","curExpToDate","strAgentFirstName","strAgentLastName","strLocation","strProvAbrev","strDeptAbrev","strClientContactFirst","strClientContactLast","strRollNumber","strProjRefNo","strLDU","strPACNo","strSMANo","datReportOfSurplus","strDisposalMethod","strPropertyType","strPurchaserType","strInterestSold"
379,766644,"RETROCEDE AIRPORT HAZARD BEACON","PORTION OF SE 1/4, SECT.17, TWSP.2A, RGE.5, COAST DISTRICT","9075-S14/41",7/12/1996,9/5/1996,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","SMITHERS","BC","TC","","","","","0","0","766645",,"Retrocession to Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
380,766646,"TWO VACANT LOTS ON 8TH STREET","LOTS 1 AND 24, BLK 3, DL 16A, QUEEN CHARLOTTE DISTRICT, PLAN 934","9075-Q2/31",9/5/1996,10/30/1997,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","QUEEN CHARLOTTE CITY","BC","DFO","","","","","0","339","766647",10/19/1993,"Listing","Vacant Land","Private Sector","Fee Simple"
381,766671,"PART OF THE DEEP SEA TERMINAL (DUKE POINT LAND EXCHANGE)","3.08 HECTARE OF LAND AT NANAIMO HARBOUR","9075-N2/74",9/9/1996,1/23/1998,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","NANAIMO","BC","TC","","","","","17577","45","0",7/22/1996,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Province","Fee Simple"
382,766657,"A LOT WITH HOUSE  ON 1714 - 9TH AVENUE","LOT 4, BLOCK 10, PLAN 4268","9075-J1/12",9/18/1996,10/11/1996,1,.0000,.0000,.0000,.0000,"JOE","GORMLEY","INVERMERE","BC","PCA","","","","","","340","766658",9/9/1996,"Direct Negotiations","Improved","CLC","Administration & Control"
383,766655,"A VACANT LOT ON 1506 - 10 A AVENUE","LOT 5, BLOCK 1, PLAN 4268","9075-J1/16",9/18/1996,11/30/1901,0,.0000,.0000,.0000,.0000,"TRACY","WAN","INVERMERE","BC","PCA","","","","","56654","340","766656",9/9/1996,"Direct Negotiations","Vacant Land","CLC","Administration & Control"
384,766653,"A VACANT LOT ON 1714 -8TH AVENUE","LOT 4, BLOCK 9, PLAN 4268","9075-J1/11",9/18/1996,6/29/1901,0,.0000,.0000,.0000,.0000,"TRACY","WAN","INVERMERE","BC","PCA","","","","","0","340","766654",9/1/1996,"Direct Negotiations","Vacant Land","CLC","Administration & Control"
385,765875,"TRANSFER OF ADMIN.","LOTS 7-15, 24 & 25, BLOCK 5, MAYO, YUKON, PLAN 21592","9070-M8/12",1/1/1994,7/18/1996,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","MAYO","YT","TC","","","","","0","0","766520",3/5/1990,"Interdepartmental Transfer","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","OGD","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
386,766660,"2 STOREY RESIDENCE","LOTS 11-15, BLOCK 5, MAYO, YUKON, PLAN 21592","9070-M8/12",1/1/1994,11/28/1996,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","MAYO","YT","TC","","","","","0","65","766520",3/5/1990,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
387,766661,"1.5 STOREY HOUSE, DOUBLE GARAGE","LOTS 7-10, 24 & 25, BLOCK 5, MAYO, YUKON, PLAN 21392","9070-M8/12 VOL-2",1/1/1994,11/28/1996,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","MAYO","YT","TC","","","","","0","65","766520",3/5/1990,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
388,766667,"TAC A/P LAND AT MV TO PROVINCE - MINISTRY OF FORESTS","PARCEL A (86318M) D.L.258, RANGE 3, COAST DISTRICT","9075-P23/5",11/8/1996,8/27/1998,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","PUNTZI MOUNTAIN","BC","TC","","","","","0","25","766668",11/3/1996,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Province","Fee Simple"
389,766489,"LICENSE FOR ELECTRICAL UTILITY LINE","LOT 435-191-1, PLAN 57116 CLSR, 35041 LTO","9075-W7/435",6/13/1996,,0,.0000,.0000,.0000,.0000,"LOIS","DOIG","WHITEHORSE","YT","PWGSC","","","","","0","0","0",,"Direct Negotiations","Improved","CLC","Administration & Control"
390,766688,"TRANSFER PIPELINE RESERVE TO CITY OF FORT ST. JOHN (CHARLIE LAKE)","50'STRIP OF BLK.A,SEC.17,TWP.84,RGE.19.W6M,PEACE R.DIST,PLAN 3162 + QC","9075-C102/2 VOL4",5/19/1995,,0,.0000,.0000,.0000,.0000,"AMELIA","WEATHERBE","FORT ST. JOHN","BC","DFO","","","","","19838","110","766689",5/22/1985,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Municipality","Fee Simple"
391,766692,"CFS MASSET STATION ENGINEERING","LOTS 1,EXCEPTING PLAN 7830, LOT 2, 4 AND 6 Q C D PLAN6866 AND","9075-M356/3",10/23/1996,,0,.0000,.0000,.0000,.0000,"LOIS","DOIG","MASSET","BC","DND","","","","","0","316","766693",5/1/1996,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","CLC","Fee Simple"
392,766709,"TRANSFER OF ADMINISTRATION OF TRANSMITTER SITE TO DFO/CCG","LOT 1, DL 164, QUEEN CHARLOTTE DISTRICT, PL PRP13299","9075-S4/33",11/8/1996,8/6/1997,1,.0000,.0000,.0000,.0000,"WAYNE","MCLAUGHLIN","SANDSPIT","BC","TC","","","","","19394","-56","766710",6/21/1996,"Interdepartmental Transfer","Vacant Land","OGD","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
393,766707,"BENDIK DOUBLE - WIDE MOBILE HOME FOR REMOVAL","SKIDEGATE RESERVE # 1, LOT 55, BLK 10 PLAN 2393R","9070-S55/6",11/8/1996,7/31/1997,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","SKIDEGATE","BC","RCMP","","","","","68104","0","766708",8/20/1996,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Building Only"
394,766705,"RETRO OF LAND AND AND BUILDING CONTAINING APPROX. 1122 SM","LOTS 8,9, 10, BL 5, DL 7,  QUEEN CHARLOTTE DISTRICT, PL 946","9075-M6/38",11/8/1996,8/25/1997,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","MASSET","BC","DND","","","","","0","0","766706",8/27/1996,"Retrocession to Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Province","Fee Simple"
395,766701,"12.5 SM OF ARMOURY SITE FOR ROAD SE CORNER OF NO. 4 ROAD","SECTION 2, BL 4, NORTH RANGE 6W, NEW WETMINSTER DISTRICT","9075-R3/87",11/8/1996,,0,.0000,.0000,.0000,.0000,"MONA","LEE","RICHMOND","BC","DND","","","","","16749","0","766702",9/25/1996,"Direct Negotiations","Improved","CLC","Fee Simple"
396,766711,"120 SPRUCE AVE. - DETACHMENT","LOT 1, PLAN 12071, DL 4589 KD","9075-S18/15",11/8/1996,7/21/1900,0,.0000,.0000,.0000,.0000,"TRACY","WAN","SPARWOOD","BC","RCMP","","","","","16061","342","766712",9/20/1996,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
397,766703,"1.689 ACRES - VACANT LAND","PART OF LOT 5, BLOCK D, PLAN 199 SHOWN ON PLAN B1580, SEC 27 TP 9 ODYD","9075-V6/43",11/7/1996,,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","VERNON","BC","DND","","","","","18704","0","766704",,"Direct Negotiations","Improved","CLC","Fee Simple"
398,766721,"QUIT CLAIM REGISTERED RIGHT OF WAY D-38308","PART NW, QUARTER SECTION 22, TOWNSHIP 1A, RANGE 5, SMITHERS","9075-S14/42",12/9/1996,9/17/1999,1,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","SMITHERS","BC","TC","","","","","0","0","766722",11/15/1996,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Improved","Private Sector","Easement"
399,766733,"4 HOUSES (CCG) MOT ROAD","That part of Sec 53 shown in red on Plan attached to CT 20285-I","9075-A5/26",12/22/1996,7/31/1901,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","ALERT BAY","BC","DFO","","","","","19004","361","766734",9/17/1997,"Interdepartmental Transfer","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","CLC","Fee Simple"
400,766759,"PART OF LOT 474 - PART OF WATERLOT FOR PUBLIC WALKWAY","PART OF LOT 474","9050-S28/4",2/26/1997,,0,.0000,.0000,.0000,.0000,"AMELIA","WEATHERBE","GANGES","BC","DFO-SCH","","","","","0","0","766760",10/10/1989,"Direct Negotiations","Improved","CLC","Administration & Control"
401,766944,"VACANT LOT ON ST PAUL STREET","","9075-K1/105",3/4/1997,,0,.0000,.0000,.0000,.0000,"ALLEN","BENRON","KAMLOOPS","BC","PWGSC","","","","","0","0","766957",2/21/1997,"Listing","Vacant Land","Private Sector","Fee Simple"
402,766772,"CENTRE FOR PLANT HEALTH","8801 SAANICH ROAD EAST","9075-S12/27",3/13/1997,9/5/1997,1,.0000,.0000,.0000,.0000,"JOE","GORMLEY","SIDNEY","BC","AGR","","","","","17130","0","766773",2/21/1997,"Direct Negotiations","Vacant Land","CLC","Administration & Control"
403,766774,"1093 - THIRD AVENUE, DETACHMENT WITH GARAGE BUILT IN 1960","LOTS 15 & 16, BLK 6, DL 5316, CARIBOO DISTRICT, PLAN 1373","9075-M1/9",3/19/1997,3/15/1999,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","MCBRIDE","BC","RCMP","","","","","19754","349","766775",1/13/1997,"Listing","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
404,766831,"26 CHAPMAN STREET-DOUBLE WIDE TRAILER AND LOT","Lot 14, District Lot 7890, Rge.5, Coast District, Plan 6691","9075-G8/5",6/20/1997,10/31/1900,0,.0000,.0000,.0000,.0000,"TRACY","WAN","GRANISLE","BC","RCMP","","","","","19706","353","766832",3/1/1997,"Listing","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
405,766833,"24 CHAPMAN STREET-DOUBLE WIDE TRAILER AND LOT","LOT 15, DISTRICT LOT 7890, RANGE 5,COAST DISTRICT, PLAN 6691.","9075-G8/6",6/20/1997,,0,.0000,.0000,.0000,.0000,"TRACY","WAN","GRANISLE","BC","RCMP","","","","","19706","352","766834",3/1/1997,"Listing","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
406,766841,"1270 RUPERT ROAD","LOT 10, SECTION 21, CLAYOQUOT LAND DISTRICT, PLAN 29455","9075-U1/57",6/26/1997,9/12/1997,1,.0000,.0000,.0000,.0000,"TRACY","WAN","UCLUELET","BC","DFO","","","","","17725","0","766842",6/9/1997,"Direct Negotiations","Improved","CLC","Administration & Control"
407,766839,"1964 CYNAMOCKA, HOUSE WITH 3 BEDROOM PLUS BASEMENT","LOT 6, PLAN 31775, DISTRICT LOT 283, CLAYOQUOT LAND DISTRICT.","9075-U1/58",6/26/1997,12/13/1901,0,.0000,.0000,.0000,.0000,"TRACY","WAN","UCLUELET","BC","DFO","","","","","22125","0","766840",6/9/1997,"Listing","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
408,766837,"207 MARINE DRIVE, HOUSE WITH 3 BEDROOMS AND BASEMENT","LOT 1, PLAN 29455, SECTION 21, CLAYOQUOT LAND DISTRICT.","9075-UI/59",6/26/1997,1/15/1998,0,.0000,.0000,.0000,.0000,"TRACY","WAN","UCLUELET","BC","DFO","","","","","17723","0","766838",6/9/1997,"Listing","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
409,766835,"1958 CYNAMOCKA STREET, HOUSE WITH 3 BEDROOMS AND BASEMENT","LOT 4, DISTRICT LOT 283, CLAYOQUOT DISTRICT, PLAN 31775","9075-U1/60",6/26/1997,10/12/1901,0,.0000,.0000,.0000,.0000,"TRACY","WAN","UCLUELET","BC","DFO","","","","","22125","0","766836",6/9/1997,"Listing","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
410,766845,"RCMP DETACHMENT AND PROPERTY","LOT A, PLAN 10516 & LOT 1 PL. 12102, SEC 14, TP 20 RG 10 W6M","9075-S3/17",6/20/1997,,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","SALMON ARM","BC","RCMP","","","","","18773","351","766846",6/9/1997,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Municipality","Fee Simple"
411,766864,"WHARF/RAMP ON 2 UPLAND PCLS.(FEE SIMPLE);ENCROACHES ON WATERLOT & ROAD","(DD19759) PARTS OF BLOCK X AND Y, SE1/4,SEC.5,TP.1,PLAN 245A +WL 16125","9075-A27/2",1/1/1994,,0,.0000,.0000,.0000,.0000,"AMELIA","WEATHERBE","AINSWORTH","BC","PWGSC","","","","","16188","350","766885",10/25/1979,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Province","Fee Simple"
412,766861,"1621 BAY ST. HOUSE WITH 3 BEDROOM HOUSE PLUS BASEMENT","LOT 27, PLAN 27909, DL 282, CLAYOQUOT LAND DISTRICT","9075-U1/61",4/1/1997,4/3/2000,1,.0000,.0000,.0000,.0000,"TRACY","WAN","UCLUELET","BC","DFO","","","","","22127","0","766862",7/31/1997,"Listing","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
413,766865,"400 CAMPBELL ST. -  PART OF RCMP DETACHMENT PARKING LOT","PART OF LOT A, PLAN VIP60918, DL 114, CLD, PID #023-033-029","9075-T6/45",8/1/1997,5/6/1999,0,.0000,.0000,.0000,.0000,"TRACY","WAN","TOFINO","BC","RCMP","","","","","17765","0","766866",,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Municipality","Fee Simple"
414,766929,"DISPOSAL OF 2046 PINTAIL CRESCENT, HOUSE","LOT 16, PLAN 642D5,DL7,QUEEN CHARLOTTE DISTRICT","9075-M6/39",9/1/1997,1/30/1998,0,.0000,.0000,.0000,.0000,"LOIS","DOIG","MASSET","BC","DND","","","","","0","0","766889",10/23/1997,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
415,766929,"DISPOSAL OF 2038 PINTAIL CRESCENT, MASSET","LOT 15, PLAN 6425, DL 7, QUEEN CHARLOTTE DISTRICT","9075-M6/40",8/1/1997,1/30/1998,0,.0000,.0000,.0000,.0000,"LOIS","DOIG","MASSET","BC","DND","","","","","0","0","766888",10/31/1997,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
